artist_familiarity,artist_hotness,duration,end_of_fade_in,key,loudness,release,song_hotness,start_of_fade_out,tempo,time_signature
0.780264381,0.570106512,177.71057,1.137,1,15.015,TopRankingReggae-BobMarley-SoulAlmighty,0.597126352,169.599,180.876,4
0.416463908,0.374335195,243.80036,0.357,11,12.347,ThingsThatLastForever,0.267378459,230.905,101.913,4
0.502389764,0.342652377,262.19057,0.233,3,6.453,TheMasterPlan,0.212045405,245.319,144.067,4
0.852699664,0.661349364,231.07873,0.428,5,8.096,HowToSaveALife,0.798409825,219.254,124.534,3
0.544979448,0.366713432,205.87057,0.168,2,9.813,2Em1,0.479116089,196.487,144.162,3
0.60383917,0.395791274,168.48934,3.791,4,10.38,SkeeterDavis:RCACountryLegend,0,161.773,89.219,3
0.540279892,0.34219231,191.65995,0.409,2,10.247,Debesteliedjes,0,180.709,106.854,3
0.60383917,0.395791274,160.7571,0.112,2,13.321,TheEndOfTheWorld,0.257854964,152.265,148.653,4
0.691973119,0.396619566,417.56689,3.477,4,8.92,Loud,0.358083043,374.596,87.995,1
0.523633032,0.348350022,174.54975,0.107,2,12.209,2Em1(DoisEmUm),0.265861049,167.189,115.781,4
0.500656728,0,213.7073,0.078,0,8.913,VirtualLeisure,0,206.158,100.042,4
0.628489971,0.488019842,512.1824,0.194,9,3.237,HumptyDumptyLSD,0.539410832,500.733,79.709,4
0.765141418,0.471493227,108.93016,0,11,5.356,KonaGold,0,108.93,148.712,4
0.472247769,0.316724551,261.642,0.212,1,7.164,CosadeHombres,0.212045405,252.825,159.668,4
0.559901438,0.401239122,201.32526,0.252,11,10.012,WeWillGlorify(PremierePerformancePlusTrack),0.303578663,182.288,135.989,5
0.563583586,0.388527293,331.25832,5.195,7,16.196,Collection:B.Carlisle,0,307.641,103.634,4
0.467955066,0.324597714,269.40036,0.316,7,7.594,AllByMyself,0.464477293,255.466,154.286,1
0.871010614,0.804830428,171.72853,0.067,0,5.92,Encore,0.661061378,167.445,86.007,4
0.676755655,0.543706051,235.96363,0,7,3.723,HereAtTheMayflower,0.301681757,228.119,98.001,4
0.310776523,0.228428667,95.73832,0,0,14.218,HungLikeAFly,0.340922756,95.738,78.139,4
0.648692286,0.393369406,215.84934,0,10,8.178,SuperDiscount,0.425124658,215.849,115.862,4
0.509512016,0.291183521,151.61424,0,6,6.265,DjRevolutionPresentClassOf86,0.427446571,151.614,197.152,4
0.700570065,0.487595648,257.74975,0.476,11,6.421,TillbakaTillSamtiden,0.666656369,239.816,120.008,4
0.543247116,0.362398213,50.1024,4.394,3,16.468,Themes,0.439202489,50.102,162.676,7
0.487356791,0.343428378,168.46322,0.276,0,11.106,SoloLoNuestro-20Exitos,0.48456253,164.653,105.459,1
0.840963901,0.587869152,528.14322,0.38,0,12.797,Blues,0.626760917,514.049,175.663,3
0.475721567,0.398373123,185.5473,0,5,16.241,Dr.Elmo'sTwistedChristmas,0,167.549,106.127,4
0.572616246,0.415582881,240.27383,0.415,0,9.31,ExceptionToTheRule,0.425124658,236.495,122.019,4
0.652367864,0.437964733,287.242,0,11,5.612,Croc'noces,0.299877488,272.62,149.591,4
0.588608087,0.373611112,305.05751,0,11,3.382,YOURWORLDISBURNING,0.513517029,305.057,120.042,4
0.710269167,0.394908897,323.94404,0.578,9,13.753,TheSecondAlbum+TheFirstRehearsalTapes,0.525497119,318.624,130.826,5
0.674970293,0.424953084,315.01016,0.308,2,34.703,StrangeCargoIII,0.48306456,293.135,95.869,4
0.673325231,0.537106284,294.08608,0,6,6.477,SteadyOn,0.327736683,285.838,125.95,4
0.832011771,0.677482479,196.20526,0.334,2,7.045,YouAndYourHeart,0.918534291,179.664,107.042,4
0.632008013,0.144684661,321.56689,0,6,11.241,ThisIsLove,0.489030797,304.408,93.848,4
0.468080669,0.344290296,262.79138,3.767,1,9.199,Seasons,0.360370583,252.302,100.01,4
0.44576364,0,354.11546,0.171,3,12.611,PinkboyPresentsTPC,0,348.508,132.002,4
0.522888132,0.30571906,224.91383,0.253,7,7.29,Rio,0.349166902,217.205,122.026,4
0.293889992,0,147.64363,0.308,3,19.76,TheVeryBestofRelaxingClassics,0,132.093,111.267,4
0.407448072,0,192.73098,0.292,10,14.393,HerzenmitKoffer,0,184.291,106.07,4
0.778534708,0.490768669,225.67138,0,4,12.637,ApproachingNormal,0.799499551,211.656,103.647,4
0.704093947,0.410743578,160.07791,0.331,2,6.671,UnderTheBigBlackSun,0,157.217,122.495,4
0.840963901,0.587869152,192.23465,0,1,6.216,ValleysOfNeptune,0.839849896,187.826,167.263,1
0.691850737,0.467885511,102.94812,0.316,9,7.42,Pendulum,0.545937381,97.263,161.196,1
0.513467522,0.383677982,227.5522,0.125,1,5.355,DownByTheRiver,0,227.552,64.734,7
0.379218061,0.294789904,256.70485,0.311,7,12.891,BlackArkEP,0,246.184,51.265,1
0.655921418,0.578301634,216.92036,0.2,0,8.238,BrotherBearOriginalSoundtrack(EnglishVersion),0.549342332,209.572,123.943,4
0.819132291,0.485881459,222.14485,0.328,6,4.487,NeverWantedtoDance(LiveInLondon),0.270775999,212.161,182.98,4
0.560256828,0.341904574,201.03791,0,0,19.87,JazzFromAToB,0.405115722,191.466,128.664,1
0.639568998,0.295501622,200.59383,0.322,7,6.572,PieniMaailma,0,194.815,113.063,4
0.483388547,0.37368526,216.05832,0.113,6,4.773,Clear,0.473346541,206.878,157.001,4
0.519246036,0.427816989,232.80281,0.206,7,7.716,TheNorthSideBenches,0.383934684,220.317,98.623,4
0.268834253,0,254.82404,1.437,11,7.632,Irreversíveis,0,248.512,104.02,4
0.567510986,0.430897609,233.42975,0.102,10,6.209,Synthesizer,0.427446571,225.495,220.031,4
0.353712386,0.294161882,245.44608,3.489,7,9.472,20Melodiespourrever_Volume3,0,235.282,117.993,3
0.596189938,0.396521303,173.66159,0.276,10,10.786,FANtasticChristmas,0,164.281,145.16,3
0.839275393,0.550762085,253.49179,1.03,10,7.986,FooFighters,0.672554372,243.188,101.544,4
0.378347969,0.3065186,138.84036,3.466,0,17.772,YouWinAgain,0,133.869,103.053,5
0.467583201,0.278960162,317.54404,0.223,10,10.575,Safizam,0,312.645,82.634,4
0.508676201,0.377888131,159.60771,0.403,9,9.224,LoveJunk,0.531722098,153.925,125.1,4
0.906619152,0.563403566,254.51057,0.125,1,4.952,AsCruelAsSchoolChildren,0.494469709,241.458,91.97,4
0.4621406,0.32138373,100.8322,0,1,3.8,DiscografíaCompleta1994-2000,0,97.274,146.454,4
0.334542784,0.049034381,44.19873,0,0,17.472,GiftGrub7,0,44.199,79.05,7
0.635606117,0.371777228,149.99465,0.223,5,9.035,TheGood_TheBad_TheUgly,0.265861049,147.18,110.768,4
0.478770834,0.327875295,354.06322,0.067,7,11.96,AFewThingsToHearBeforeWeAllBlowUp,0.403798072,336.202,105.982,4
0.621587525,0.401936415,213.55057,0.374,5,5.15,Soulcrusher,0.646151234,208.962,135.958,4
0.697434586,0.477798988,252.86485,0,5,15.644,EarlyWorksforMeIfItWorksforYouII,0.49271364,248.471,93.32,5
0.470414614,0.310298996,203.83302,0,2,13.341,CountTheCost,0.334706549,198.798,126.555,4
0.545803433,0.336141578,225.20118,0.104,10,3.198,WelcomeToTokyo,0.499664862,219.649,142.946,5
0.50087616,0.379228069,192.26077,2.067,11,8.228,OperaatioJalokivimeri,0.288481643,188.111,155.049,4
0.059626097,0,180.79302,0,2,11.19,Millennium-Tanzparty,0,180.793,92.277,4
0.598739119,0.351675722,200.28036,0,4,29.692,It'sAboutTime!,0,185.22,110.167,4
0.636436672,0.429097812,276.45342,0,7,6.51,Nattfödd,0.649950408,267.476,150.012,4
0.804523521,0.586433379,223.92118,0,5,6.465,Covers,0.754321059,218.117,84.956,4
0.630928608,0.461558452,242.28526,0.16,6,10.481,BiggerThanAmerica,0.215080319,230.284,152.02,4
0.325913065,0,295.94077,0.229,2,8.637,Lift,0.270746494,272.387,120.954,4
0.798645179,0.552413346,82.85995,0.172,4,19.368,LullabiesToParalyze,0.71817979,80.167,159.212,3
0.550874224,0.394345275,274.46812,0.062,4,10.164,Indianola,0.215080319,253.626,116.829,4
0.668674533,0.467538444,170.84036,0,10,2.323,AMatch&SomeGasoline,0.556739869,167.277,145.18,4
0.430721866,0,343.40526,0,0,12.354,Majurugenta,0,321.875,78.666,7
0.54858513,0.383524247,257.20118,0.125,7,7.884,Man,0.254921543,238.904,101.663,4
0.627375834,0.364629908,259.52608,0.096,4,16.765,LaMujerDeMiHermano:MusicInspiredbytheFilm,0.572920148,244.233,140.056,3
0.826075467,0.599602643,317.36118,0,10,4.061,InSorteDiaboli(Deluxe),0.656280958,299.508,112.277,4
0.586154418,0.341259912,244.87138,0.194,9,10.815,On,0.269341056,240.536,120.521,4
0.426882762,0.333303418,318.45832,0.287,2,11.58,HomecomingHymns,0.292097404,309.267,71.533,4
0.698452539,0.502974636,237.45261,5.317,10,13.486,Victims,0.43965466,218.506,158.57,4
0.113542933,0.312827767,149.18485,0.214,2,7.848,TheDimensionDolls,0.405115722,143.941,120.183,4
0.257251522,0.138461596,209.97179,0.386,0,7.094,Jodelzauber,0,200.446,93.265,4
0.796337059,0.582921576,329.37751,0.079,10,5.626,Jarofflies/Facelift/Dirt,0.860070194,319.24,150.077,4
0.570825323,0.403588238,167.6273,0.189,6,14.904,Zipless(Deluxe),0.525497119,156.497,123.094,4
0.450562133,0.291451821,184.37179,2.624,4,3.663,NewUniverse,0.495293621,169.912,130.12,4
0.567313224,0.580013183,330.26567,3.21,5,7.294,Best1991-2004,0.365143804,307.084,133.155,5
0.847451713,0.779968005,260.33587,0.352,5,3.693,AllTheRightReasons,0.41910578,252.819,140.027,4
0.564710159,0.415937641,269.322,0.212,0,9.041,Groovalicious,0.511424326,250.363,140.044,4
0.572943396,0.435808285,154.38322,2.781,1,19.751,HarryPotterAndTheOrderOfThePhoenixOriginalMotionPictureSoundtrack,0,136.725,98.509,4
0.636418948,0.465499679,128.83546,0,5,8.966,Heliocentric,0.62646424,116.599,139.972,4
0.488160852,0.29911258,168.12363,0.138,5,14.058,12GrandesexitosVol.1,0.23571423,153.734,94.994,1
0.844039532,0.524378988,184.05832,0.189,1,6.547,UndergroundNetwork,0.594362489,175.676,131.121,4
0.765357013,0.755149913,282.85342,7.941,9,7.341,AwakeLive,0.520526511,282.853,125.958,4
0.490586402,0.351022621,178.75546,0.752,4,21.858,JoshWhiteVol.11929-1933,0,173.801,163.083,1
0.595554054,0.400705227,247.71873,2.339,6,8.64,Bacilos,0,239.229,80.996,4
0.565089892,0.448593803,241.97179,3.431,1,9.295,BestOnes,0.488289876,227.91,171.329,3
0.632008013,0.144684661,291.83955,0.484,10,14.199,Rit/2,0.38089898,274.419,82.733,4
0.591562633,0.407239716,74.68363,0,5,3.599,One,0.548678056,74.684,104.805,1
0.588769029,0.339404989,194.45506,0,7,4.533,InTheCityOfSleep,0,188.082,84.461,4
0.730246319,0.520489571,187.24526,0,1,5.73,AdventuresInEmceein,0.494489518,187.245,109.072,5
0.505784763,0.326750334,162.87302,0.386,0,16.055,WashboardSamVol.1(1935-1936),0,156.34,174.609,4
0.7127449,0.47070039,280.00608,0.148,1,9.429,20thCenturyMasters:TheMillenniumCollection:BestOfSemisonic,0.775235362,265.346,99.059,4
0.620963981,0.413254693,262.24281,0.218,0,8.285,ColecciondeOro,0.304169503,255.176,130.513,3
0.573843116,0.408646827,419.68281,0,1,5.251,TheExperience,0,410.035,93.924,4
0.567510986,0.430897609,211.9571,0,1,11.331,Hack,0.334706549,207.853,120.583,4
0.412867488,0.23869635,244.27057,0.664,8,16.375,"En""AlgoNuevo",0,237.25,162.984,4
0.404197926,0.299656226,46.86322,0,6,17.532,AsItShouldBe,0.424090811,43.027,111.006,1
0.587466437,0.485198263,233.66485,0,4,11.104,LittleMan,0.56633949,219.794,160.052,3
0.521712214,0.351345077,161.74975,0,3,9.23,BahamianSongs,0,156.143,110.603,3
0.405923907,0.281396284,250.72281,0.154,1,22.088,HymnToSophia(HymneTilSofia),0,235.961,158.982,1
0.641172818,0.43676907,109.16526,0.235,7,19.736,ChezToots,0.304169503,98.081,63.334,5
0.595166585,0.398908898,215.43138,0.195,2,12.067,8-WaySanta,0.743943725,212.927,157.532,4
0.491695071,0.326429668,116.4273,0.09,7,9.873,ThisWillBeLaughingWeek,0.405115722,107.7,130.815,1
0.352212817,0.297949266,294.05995,0,0,14.467,Ossoñosquevolven,0,265.52,150.782,5
0.568427347,0.335041777,1054.37995,0.207,9,11.906,Morningto3am,0,1035.796,246.5,4
0.750479817,0.538491128,207.20281,0.166,4,14.799,ConsciousParty,0.365143804,203.244,154.603,4
0.584989173,0.344405445,211.74812,0.142,5,5.184,SubirAlCielo,0.494489518,199.848,216.196,7
0.593119272,0.37300074,279.74485,0,8,9.027,MusicinMySoul,0.510018725,272.747,172.35,3
0.840590438,0.546545162,133.82485,0.456,10,8.06,Colors,0.372530039,133.825,120.663,4
0.606885311,0.397594324,267.67628,6.24,5,10.96,VivaBrazil,0.419674279,260.946,176.349,4
0.651583436,0.405025455,166.42567,0,2,8.107,TurnMeWell,0.650014515,162.058,117.368,4
0.768004235,0.560819769,259.63057,4.708,10,7.295,WisconsinDeathTrip,0.360370583,257.295,130.098,1
0.60383917,0.395791274,156.29016,0.299,2,9.322,LetMeGetCloseToYou(WithBonusTracks),0,146.692,108.417,4
0.560578608,0.222794125,277.10649,0,5,7.077,MoreLikeMe,0.245284296,267.703,116.992,4
0.300692709,0,749.81832,0,0,16.889,AriaDiCitta',0,741.918,117.985,3
0.63419618,0.441945161,199.28771,2.212,2,3.353,Technicolor,0.567591725,195.483,141.749,4
0.455306613,0.144684661,308.53179,0,5,6.359,It'sNotOver,0,294.777,81.828,4
0.842431482,0.526458223,227.70893,2.519,1,8.901,Umbrella,0.927112122,223.266,87.953,4
0.601891975,0.38065636,227.94404,3.901,0,10.242,JamesLastAndFriends,0.239629098,215.754,84.001,1
0.516273891,0.325845945,341.75955,0.224,1,10.537,SwingSpring,0,332.359,120.731,4
0.543971487,0.358685666,225.74975,0,8,15.893,85555,0.433861382,205.967,110.598,4
0.541033427,0.423808444,201.92608,0.184,10,14.361,TheCollection,0.323112121,191.594,144.232,4
0.603882792,0.394282621,199.05261,0.241,4,22.272,TheSisterhoodoftheTravelingPants2,0.313562114,184.366,86.463,4
0.845373304,0.534429714,274.78159,0.113,4,5.958,T.O.S.(TerminateOnSight),0.22847373,260.777,92.998,5
0.686811617,0.443875676,1598.1971,1.03,10,7.638,LiveatBrixtonAcademy1999,0.392008771,1588.216,74.384,7
0.864867842,0.766076164,184.00608,0.084,4,2.895,TheBlackParade,0.43483809,175.525,127.15,4
0.472247769,0.316724551,338.12853,0,9,13.422,NuncaTuveTantoBlues,0.266955186,330.141,84.895,4
0.732661132,0.458439468,90.90567,0,8,9.505,IWishMyBrotherGeorgeWasHere,0.658202537,82.042,108.445,4
0.838924311,0.607792751,210.54649,7.007,1,12.26,THEEYESOF,0.535106025,196.545,130.325,1
0.430538907,0.316354001,191.97342,0.095,0,18.025,TheTromboneSound,0,186.88,182.879,1
0.773491324,0.500459151,140.40771,0,2,4.459,Knives[Clean],0.715511707,136.214,207.974,4
0.624200328,0.369076871,197.22404,0,0,23.549,LatinKick,0.265861049,188.714,176.279,4
0.80955221,0.583147022,219.81995,0.119,8,3.67,OneNationUnderground,0.638646723,211.598,91.011,4
0.685435384,0.432669353,243.25179,0.311,6,4.403,NoRules[BonusEdition],0.239629098,232.519,89.925,4
0.615106846,0.345610204,227.36934,8.702,0,15.712,Stills,0.265861049,211.116,103.621,4
0.366302895,0,197.72036,0.078,4,12.745,SurprisinglyGoodforYou,0.253834736,190.195,120.138,3
0.601305751,0.363675677,281.52118,0.285,9,13.358,MorrocanRoll,0.624833534,267.273,201.006,4
0.408850475,0.338992803,183.58812,0.206,7,2.713,EurovisionSongContest2009,0.43483809,172.832,142.895,4
0.325700771,0.373832894,194.45506,0.19,0,5.729,TheBestOfKarenPeckAndNewRiver,0.251871737,179.891,89.001,4
0.527185158,0.340080014,349.51791,0.142,1,17.081,OnlyAWoman,0,334.269,149.567,4
0.616896386,0.416503946,175.25506,0.531,8,17.186,LiliMarlene,0.355285536,167.056,84.894,5
0.495066661,0.372179878,271.85587,0.316,0,13.983,IfYouLoveTheseBlues_Play'emAsYouPlease,0.288481643,263.425,74.392,3
0.60104754,0.364556676,269.81832,0.17,11,8.525,AlrightNow,0.32316127,263.964,120.859,4
0.676492513,0.4695139,120.86812,0,6,6.72,Let'sGetFree,0.553766592,120.868,170.081,5
0.862099767,0.530772085,229.45914,2.322,9,3.8,DavidCook,0.689572199,217.641,82.282,4
0.589190725,0.439438996,255.21587,0.257,9,6.778,NormalastheNextGuy,0.262308997,236.507,138.378,4
0.522888132,0.30571906,155.03628,0.247,4,6.611,Rio,0.458288207,152.213,99.901,4
0.494940623,0.340497416,169.58649,0,0,4.333,Snug,0.245925347,163.614,148.012,4
0.448025346,0.393622172,276.79302,0.38,7,22.645,TomBarabasLive,0.579728749,253.933,138.83,1
0.741195239,0.395793546,385.2273,0,1,6.965,InLovingMemory,0.495123936,353.228,94.005,4
0.611801471,0.399042081,53.31546,2.026,6,23.155,AzuretAsmar,0.212045405,53.315,79.685,4
0,0.251599924,189.43955,0.243,2,9.215,Starless&BibleBlack,0.215080319,174.132,118.66,1
0.643982591,0.406626217,186.5922,0.148,4,15.45,Ronroco,0.599660358,172.803,159.502,3
0.523714637,0.384611084,212.32281,0,0,11.51,TheUltimateCollection,0,193.631,174.437,4
0.622383754,0.368196028,258.19383,0.183,2,5.319,DerLetzteseinerArt,0.392008771,255.878,180.327,1
0.5291028,0.411364132,250.85342,0.223,2,12.439,TheRealRock,0.265861049,239.496,168.935,4
0.567814264,0.376688631,152.65914,0,2,3.478,RodeHardandPutAwayWet,0.299877488,143.755,181.748,1
0.871010615,0.804830428,289.30567,2.02,7,2.973,TheMarshallMathersLP,0.813003556,277.211,174.69,4
0.502609986,0.41851217,232.38485,0.078,11,5.631,ElectricMoments,0,225.338,85.326,5
0.610713219,0.425126208,237.97506,0,9,12.008,Líricas,0.506270994,228.142,86.006,5
0.694098145,0.467552021,181.62893,0,5,14.808,ReturnToThe36Chambers:TheDirtyVersion,0.727506434,181.629,96.22,4
0.507016081,0.421388265,106.60526,0.345,10,9.104,DownAmongtheDeadmen,0.542035897,102.47,93.594,3
0.321448433,0,257.95873,0.148,4,11.401,TraxRecords:AcidClassics,0.229144104,244.065,124.487,4
0.687478318,0.516234384,229.01506,0,4,4.774,HitParade:TheGreatestHits,0.268165186,225.553,87.899,4
0.590818773,0.420945486,241.68444,0.154,0,8.948,IfYouWantit,0.319686859,222.662,140.025,4
0.651045661,0.401723686,153.33832,0,4,5.92,TheWorldAccordingToGob,0.658202537,141.56,133.986,4
0.024808158,0,307.51302,0,4,17.83,Black&WhiteTVWithTheSoundTurnedLow,0,298.028,164.698,4
0.680332846,0.397803707,241.03138,0.094,2,6.297,VitaminC,0.48456253,229.68,96.989,4
0.61828473,0.414275682,238.94159,0.309,0,3.394,ShowYourColors,0.487112195,233.471,139.977,4
0.645720023,0.543954417,383.29424,0,4,12.338,WhereTheWildThingsAre,0.564985964,383.294,147.83,1
0.640757317,0.451219237,222.30159,0.531,4,7.3,ParadiseInMe,0.659300406,219.458,161.456,4
0.670615396,0.503151606,308.92363,0,9,18.105,NakedSongsLiveAndAcoustic,0,305.087,60.757,3
0.606611264,0.441366585,234.762,0.27,0,12.455,80sTripleSet,0.785025092,228.49,205.245,4
0.813013089,0.548533655,142.52363,0.143,5,10.596,Insomnia-TheBestOf,0.636145536,133.12,229.808,4
0.429349278,0.277789967,128.93995,0.728,8,16.683,50ReasonsToLoveParis,0.364612477,125.19,206.454,4
0.588827101,0.379671125,416.44363,0,1,17.518,LostandFound,0.255070002,407.789,147.055,1
0.754917645,0.507464243,184.55465,0.27,7,8.7,Portrait,0.386790177,173.099,86.971,4
0.852638932,0.535763158,381.17832,0,7,6.36,MadeInTheDark,0.693464248,377.295,134.5,4
0.575646718,0.384079784,265.61261,0,10,5.145,MySoCalledKnife,0.494489518,253.301,153.211,7
0.774037142,0.521726648,273.78893,0.328,4,10.27,VasosVacios,0.629493247,269.903,193.575,1
0.49399508,0.372179878,310.59546,0,4,10.091,Bloomfield-ARetrospective,0,301.082,153.086,4
0.499955343,0.322814384,162.69016,0,2,4.347,Daybreak,0.540013926,140.742,98.085,7
0.672680593,0.476389109,211.87873,0,4,4.309,LiveAtElSol,0.497833215,207.778,152.457,4
0.56335349,0.36096096,273.18812,2.247,8,9.722,TheBestOf,0,263.57,95.986,4
0.563583586,0.388527293,326.16444,0,0,8.278,StoriesFromTheHeart,0,310.979,141.379,4
0.687023631,0.475085634,261.79873,0.357,8,7.51,Ragnarock,0.454192988,258.664,200.199,4
0.508220711,0.376014493,244.61016,0,10,20.819,Norma,0,244.61,117.772,5
0.63259242,0.497690507,242.70322,0.334,2,13.558,InsideRonnieMilsap,0.262391598,235.381,69.704,1
0.39413854,0.291539727,159.242,0.34,0,17.896,ChristmasOnTheRange,0,153.49,114.028,3
0.489318162,0.251165925,409.91302,0.485,1,12.066,YouAre!RemixBox,0,402.088,124.988,4
0.525491918,0.333538924,24.0322,0.348,1,14.38,SoCalDrunks,0,24.032,161.26,3
0.5069025,0.348736698,111.80363,0.461,7,13.411,VoraciousLove,0.405115722,111.804,91.76,4
0.840590438,0.546545162,325.11955,0.479,6,5.094,TheAnatomyOf,0.588385843,308.297,126.773,4
0.694983409,0.429780286,237.68771,0.264,6,10.906,SiempreEsHoy/Reversiones,0.568964583,213.879,94.009,4
0.510794577,0.394127577,423.07873,4.725,0,13.818,TheExponentialTruth,0,381.463,135.599,3
0.729149441,0.522277897,204.25098,0.142,7,5.145,StompingGround,0.651523157,197.277,168.459,4
0.481163683,0.362371721,78.75873,0,4,6.893,BlisterPop,0.203008916,75.233,186.501,1
0.40309526,0.301772342,165.35465,0.142,5,8.299,TheWayToDoIt,0,159.393,153.3,4
0.360729206,0.267124867,170.1873,0.136,7,10.061,LesIncrevableN2,0,164.902,137.192,1
0.603382768,0.449423635,77.94893,0,6,5,DiebestenTagesindgezählt,0.355285536,77.949,117.996,5
0.646277331,0.344813625,265.1424,0,9,8.072,LoveintheFirst,0.222587087,259.692,78.588,3
0.670615396,0.503151606,291.57832,0.102,7,19.544,FlyingCowboys,0.469712431,280.143,189.524,4
0.534464352,0.368689373,141.24363,0.955,7,10.401,TheCompleteBlueHorizonSessions,0.405115722,132.464,86.296,4
0.454113719,0,159.242,0.096,2,9.909,Vinicio,0,152.613,186.549,4
0.567313224,0.580013183,279.74485,0.681,4,9.86,Killer,0.22154866,263.25,187.566,4
0.707199764,0.51346329,390.66077,0,7,10.478,FiveManAcousticalJam,0.79902352,390.661,161.47,4
0.543936552,0.430300279,248.71138,0,9,9.95,SwingToTheRight,0,228.426,150.209,1
0.609294155,0.373060493,188.94322,0.241,4,9.224,RepriseDesNégociations,0.54287719,180.303,134.552,4
0.496224085,0.347249717,163.63057,0.328,7,13.01,Perlen...,0.270775999,151.986,146.143,3
0.75100762,0.523699078,269.94893,5.358,5,4.357,Revenge,0.730009843,250.955,124.973,4
